Create DateTime,User Id,Transaction Type,Transaction Code,Transaction Description,LPN,Item Name,From Location,To Location,Task Id,Pallet Id,From LPN,NBR_UNITS (CS),Order/ASN,Order #,Lot Code
"Oct 31, 2024 11:49:46 AM",173748,800,002,Load trailer/ oLPN,00100250003459875649,369594,,1D-208-999-10,,,,90,0405883737,0405883737,0013264180
"Oct 31, 2024 11:49:46 AM",173748,800,002,Load trailer/ oLPN,00100250003459875564,369594,,1D-208-999-10,,,,90,0405883737,0405883737,0013264180
"Oct 31, 2024 11:52:03 AM",178260,800,002,Load trailer/ oLPN,00100250010000871814,369590,,,,,,90,0405883753,0405883753,DEC2424SI3
"Oct 31, 2024 11:52:04 AM",178260,800,002,Load trailer/ oLPN,00100250010000871821,369590,,,,,,90,0405883753,0405883753,DEC2424SI3
"Oct 31, 2024 11:52:33 AM",179913,800,002,Load trailer/ oLPN,00100250003447451695,281582,,,,,,112,0405886093,0405886093,0013268156
"Oct 31, 2024 11:52:33 AM",179913,800,002,Load trailer/ oLPN,00100250003447451756,281582,,,,,,112,0405886093,0405886093,0013268156
"Oct 31, 2024 11:54:59 AM",173748,800,002,Load trailer/ oLPN,00100250003459875540,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 11:54:59 AM",173748,800,002,Load trailer/ oLPN,00100250003459875601,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 11:55:22 AM",178260,800,002,Load trailer/ oLPN,00100250003460417852,369592,,,,,,90,0405883753,0405883753,0013266167
"Oct 31, 2024 11:55:22 AM",178260,800,002,Load trailer/ oLPN,00100250010000871715,369590,,,,,,90,0405883753,0405883753,DEC2424SI3
"Oct 31, 2024 11:58:03 AM",179913,800,002,Load trailer/ oLPN,00100250003448001370,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 11:58:03 AM",179913,800,002,Load trailer/ oLPN,00100250003448002407,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 11:58:09 AM",175177,800,002,Load trailer/ oLPN,00100250003447439228,411982,,,,,,55,0405883702,0405883702,0013267299
"Oct 31, 2024 11:58:09 AM",175177,800,002,Load trailer/ oLPN,00100250003459882562,369595,,,,,,90,0405883702,0405883702,0013267039
"Oct 31, 2024 11:58:41 AM",179525,800,002,Load trailer/ oLPN,00100250003460571752,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 11:58:47 AM",179525,800,002,Load trailer/ oLPN,00100250009873982772,243793,,,,,,53,0201430052,0201430052,0013268436
"Oct 31, 2024 11:59:08 AM",175177,800,002,Load trailer/ oLPN,00100250003449207153,369586,2S-STG-195-10,1D-195-999-10,,,,90,0405883702,0405883702,0013264353
"Oct 31, 2024 11:59:54 AM",179525,800,002,Load trailer/ oLPN,00100250003460571097,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 11:59:59 AM",179525,800,002,Load trailer/ oLPN,00100250003460571318,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:00:26 PM",178260,800,002,Load trailer/ oLPN,00100250003459662997,411871,,,,,,90,0405883753,0405883753,0013269846
"Oct 31, 2024 12:00:26 PM",178260,800,002,Load trailer/ oLPN,00100250003460418477,369592,,,,,,90,0405883753,0405883753,0013266167
"Oct 31, 2024 12:00:46 PM",173748,800,002,Load trailer/ oLPN,00100250003459876011,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 12:00:46 PM",173748,800,002,Load trailer/ oLPN,00100250003459876110,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 12:01:40 PM",169394,800,002,Load trailer/ oLPN,00100250003460454437,411978,,1D-222-999-10,,,,55,0405884698,0405884698,0013273820
"Oct 31, 2024 12:02:17 PM",179525,800,002,Load trailer/ oLPN,00100250003460571493,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:02:21 PM",179525,800,002,Load trailer/ oLPN,00100250003460571578,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:03:00 PM",167827,800,002,Load trailer/ oLPN,00100250003449858744,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:03:00 PM",167827,800,002,Load trailer/ oLPN,00100250003449858928,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:04:00 PM",176848,800,002,Load trailer/ oLPN,00100250003447930862,281589,,,,,,112,0405884006,0405884006,0013268172
"Oct 31, 2024 12:04:02 PM",179525,800,002,Load trailer/ oLPN,00100250003460570724,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:04:06 PM",179525,800,002,Load trailer/ oLPN,00100250003460570830,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:05:22 PM",178260,800,002,Load trailer/ oLPN,00100250003449686842,369584,,,,,,90,0405883753,0405883753,0013264389
"Oct 31, 2024 12:05:22 PM",178260,800,002,Load trailer/ oLPN,00100250003460393767,369588,,,,,,90,0405883753,0405883753,0013264390
"Oct 31, 2024 12:05:56 PM",179525,800,002,Load trailer/ oLPN,00100250003460569254,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:06:00 PM",179525,800,002,Load trailer/ oLPN,00100250003460569353,243793,,,,,,75,0201430052,0201430052,0013268436
"Oct 31, 2024 12:06:50 PM",167827,800,002,Load trailer/ oLPN,00100250003449859727,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:06:50 PM",167827,800,002,Load trailer/ oLPN,00100250003449859864,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:07:54 PM",179279,800,002,Load trailer/ oLPN,00100250003459662904,411871,,,,,,90,0405883789,0405883789,0013269846
"Oct 31, 2024 12:07:54 PM",179279,800,002,Load trailer/ oLPN,00100250003460418385,369592,,,,,,90,0405883789,0405883789,0013266167
"Oct 31, 2024 12:08:11 PM",179913,800,002,Load trailer/ oLPN,00100250003447934877,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 12:08:11 PM",179913,800,002,Load trailer/ oLPN,00100250003447935041,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 12:10:06 PM",178260,800,002,Load trailer/ oLPN,00100250003447122977,389802,,,,,,90,0405883753,0405883753,0013257214
"Oct 31, 2024 12:10:06 PM",178260,800,002,Load trailer/ oLPN,00100250003447123103,389802,,,,,,90,0405883753,0405883753,0013257214
"Oct 31, 2024 12:10:22 PM",180182,800,002,Load trailer/ oLPN,00100250003460569360,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:10:22 PM",180182,800,002,Load trailer/ oLPN,00100250003460569407,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:10:40 PM",167827,800,002,Load trailer/ oLPN,00100250003449860259,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:10:40 PM",167827,800,002,Load trailer/ oLPN,00100250003449860433,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:11:03 PM",176848,800,002,Load trailer/ oLPN,00100250003447450766,281582,,,,,,112,0405883636,0405883636,0013268156
"Oct 31, 2024 12:11:03 PM",176848,800,002,Load trailer/ oLPN,00100250010000871845,369590,,,,,,90,0405883636,0405883636,DEC2424SI3
"Oct 31, 2024 12:12:19 PM",179279,800,002,Load trailer/ oLPN,00100250010000871838,369590,,,,,,90,0405883789,0405883789,DEC2424SI3
"Oct 31, 2024 12:12:19 PM",179279,800,002,Load trailer/ oLPN,00100250010000871883,369590,,,,,,90,0405883789,0405883789,DEC2424SI3
"Oct 31, 2024 12:15:05 PM",179710,800,002,Load trailer/ oLPN,00100250010000871784,369590,,,,,,90,0405878183,0405878183,DEC2424SI3
"Oct 31, 2024 12:15:05 PM",179710,800,002,Load trailer/ oLPN,00100250010000871807,369590,,,,,,90,0405878183,0405878183,DEC2424SI3
"Oct 31, 2024 12:15:30 PM",173748,800,002,Load trailer/ oLPN,00100250003459876134,369594,,1D-211-999-10,,,,90,0405884005,0405884005,0013264180
"Oct 31, 2024 12:15:30 PM",173748,800,002,Load trailer/ oLPN,00100250003459876042,369594,,1D-211-999-10,,,,90,0405884005,0405884005,0013264180
"Oct 31, 2024 12:16:39 PM",167827,800,002,Load trailer/ oLPN,00100250003449862529,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:16:39 PM",167827,800,002,Load trailer/ oLPN,00100250003449862642,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:16:39 PM",178260,800,002,Load trailer/ oLPN,00100250003449687412,369584,,,,,,90,0405883753,0405883753,0013264389
"Oct 31, 2024 12:16:40 PM",179279,800,002,Load trailer/ oLPN,00100250003460416893,369592,,,,,,90,0405883789,0405883789,0013266167
"Oct 31, 2024 12:16:40 PM",179279,800,002,Load trailer/ oLPN,00100250003460417005,369592,,,,,,90,0405883789,0405883789,0013266167
"Oct 31, 2024 12:18:05 PM",180182,800,002,Load trailer/ oLPN,00100250003460572230,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:18:05 PM",180182,800,002,Load trailer/ oLPN,00100250003460572278,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:18:36 PM",176848,800,002,Load trailer/ oLPN,00100250003447895963,281589,,,,,,112,0405883636,0405883636,0013268172
"Oct 31, 2024 12:18:36 PM",176848,800,002,Load trailer/ oLPN,00100250003447896281,281589,,,,,,112,0405883636,0405883636,0013268172
"Oct 31, 2024 12:18:47 PM",173748,800,002,Load trailer/ oLPN,00100250003459939655,369578,,1D-214-999-10,,,,90,0405884064,0405884064,0013264371
"Oct 31, 2024 12:18:47 PM",173748,800,002,Load trailer/ oLPN,00100250003449882145,369591,,1D-214-999-10,,,,90,0405884064,0405884064,0013261969
"Oct 31, 2024 12:19:00 PM",173760,800,002,Load trailer/ oLPN,00100250003459879227,369594,,1D-211-999-10,,,,90,0405884005,0405884005,0013264180
"Oct 31, 2024 12:19:00 PM",173760,800,002,Load trailer/ oLPN,00100250003459879920,369594,,1D-211-999-10,,,,90,0405884005,0405884005,0013264180
"Oct 31, 2024 12:19:52 PM",176848,800,002,Load trailer/ oLPN,00100250003459666070,369594,,1D-210-999-10,,,,90,0405883636,0405883636,0013264180
"Oct 31, 2024 12:21:00 PM",173748,800,002,Load trailer/ oLPN,00100250003459879616,369594,,1D-211-999-10,,,,90,0405885725,0405885725,0013264180
"Oct 31, 2024 12:21:00 PM",173748,800,002,Load trailer/ oLPN,00100250003459879180,369594,,1D-211-999-10,,,,90,0405885725,0405885725,0013264180
"Oct 31, 2024 12:21:53 PM",179911,800,002,Load trailer/ oLPN,00100250003449737704,369584,,,,,,90,0201429142,0201429142,0013264389
"Oct 31, 2024 12:21:53 PM",179911,800,002,Load trailer/ oLPN,00100250003449737766,369584,,,,,,90,0201429142,0201429142,0013264389
"Oct 31, 2024 12:22:42 PM",179913,800,002,Load trailer/ oLPN,00100250003447930480,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 12:22:42 PM",179913,800,002,Load trailer/ oLPN,00100250003447930688,281589,,,,,,112,0405886093,0405886093,0013268172
"Oct 31, 2024 12:23:46 PM",167827,800,002,Load trailer/ oLPN,00100250003449859437,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:23:46 PM",167827,800,002,Load trailer/ oLPN,00100250003449859598,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:24:00 PM",173748,800,002,Load trailer/ oLPN,00100250003449881773,369591,,1D-228-999-10,,,,90,0405883750,0405883750,0013261969
"Oct 31, 2024 12:26:31 PM",180175,800,002,Load trailer/ oLPN,00100250003449740254,369585,2S-STG-209-10,1D-209-999-10,,,,90,0405884374,0405884374,0013266158
"Oct 31, 2024 12:26:48 PM",173760,800,002,Load trailer/ oLPN,00100250003459879524,369594,,1D-198-999-10,,,,90,0405882616,0405882616,0013264180
"Oct 31, 2024 12:26:48 PM",173760,800,002,Load trailer/ oLPN,00100250003459880667,369594,,1D-198-999-10,,,,90,0405882616,0405882616,0013264180
"Oct 31, 2024 12:27:45 PM",180182,800,002,Load trailer/ oLPN,00100250003460571660,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:27:45 PM",180182,800,002,Load trailer/ oLPN,00100250003460571738,369594,,,,,,90,0201428910,0201428910,0013266084
"Oct 31, 2024 12:29:17 PM",173748,800,002,Load trailer/ oLPN,00100250003459876318,369594,,1D-211-999-10,,,,90,0405885725,0405885725,0013264180
"Oct 31, 2024 12:29:17 PM",173748,800,002,Load trailer/ oLPN,00100250003459663932,369594,,1D-211-999-10,,,,90,0405885725,0405885725,0013264180
"Oct 31, 2024 12:31:06 PM",179913,800,002,Load trailer/ oLPN,00100250003449656760,281589,,,,,,112,0405886093,0405886093,0013269049
"Oct 31, 2024 12:31:06 PM",179913,800,002,Load trailer/ oLPN,00100250003449657040,281589,,,,,,112,0405886093,0405886093,0013269049
"Oct 31, 2024 12:31:22 PM",167827,800,002,Load trailer/ oLPN,00100250003460439564,282877,,,,,,112,0405882891,0405882891,0013270428
"Oct 31, 2024 12:31:22 PM",167827,800,002,Load trailer/ oLPN,00100250003460439748,282877,,,,,,112,0405882891,0405882891,0013270428
"Oct 31, 2024 12:34:16 PM",167827,800,002,Load trailer/ oLPN,00100250003449857914,282877,,,,,,112,0405882891,0405882891,0013269052
"Oct 31, 2024 12:36:20 PM",173760,800,002,Load trailer/ oLPN,00100250003459663833,369594,,1D-198-999-10,,,,90,0405882616,0405882616,0013264180
"Oct 31, 2024 12:36:20 PM",173760,800,002,Load trailer/ oLPN,00100250003459877711,369594,,1D-198-999-10,,,,90,0405882616,0405882616,0013264180
"Oct 31, 2024 12:37:01 PM",176835,800,002,Load trailer/ oLPN,00100250003449741091,369585,,1D-202-999-10,,,,90,0405883882,0405883882,0013266158
"Oct 31, 2024 12:37:16 PM",179913,800,002,Load trailer/ oLPN,00100250003449654315,281589,,,,,,112,0405886093,0405886093,0013269049
"Oct 31, 2024 12:37:50 PM",173748,800,002,Load trailer/ oLPN,00100250003459881237,369594,,1D-208-999-10,,,,90,0405883737,0405883737,0013264180
"Oct 31, 2024 12:37:50 PM",173748,800,002,Load trailer/ oLPN,00100250003459881497,369594,,1D-208-999-10,,,,90,0405883737,0405883737,0013264180
"Oct 31, 2024 12:39:20 PM",173748,800,002,Load trailer/ oLPN,00100250003459939778,369578,,1D-198-999-10,,,,90,0405882616,0405882616,0013264371
"Oct 31, 2024 12:40:44 PM",179710,800,002,Load trailer/ oLPN,00100250003449741725,369584,,,,,,90,0405878183,0405878183,0013264389
"Oct 31, 2024 12:40:45 PM",179710,800,002,Load trailer/ oLPN,00100250003449741800,369584,,,,,,90,0405878183,0405878183,0013264389
"Oct 31, 2024 12:42:02 PM",173760,800,002,Load trailer/ oLPN,00100250003459881381,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 12:42:02 PM",173760,800,002,Load trailer/ oLPN,00100250003459881817,369594,,1D-218-999-10,,,,90,0405881374,0405881374,0013264180
"Oct 31, 2024 12:42:43 PM",169596,800,002,Load trailer/ oLPN,00100250003459989605,702300,2S-STG-215-10,1D-215-999-10,,,,64,0405883703,0405883703,0013268260
"Oct 31, 2024 12:42:54 PM",169596,800,002,Load trailer/ oLPN,00100250003459989704,702300,2S-STG-215-10,1D-215-999-10,,,,64,0405883703,0405883703,0013268260
"Oct 31, 2024 12:43:50 PM",WMADMIN,800,002,Load trailer/ oLPN,00100250003449741121,369585,,1D-202-999-10,,,,90,0405883882,0405883882,0013266158
"Oct 31, 2024 12:45:20 PM",173760,800,002,Load trailer/ oLPN,00100250003459880650,369594,,1D-223-999-10,,,,90,0405881195,0405881195,0013264180
"Oct 31, 2024 12:45:20 PM",173760,800,002,Load trailer/ oLPN,00100250003459880841,369594,,1D-223-999-10,,,,90,0405881195,0405881195,0013264180
"Oct 31, 2024 12:48:01 PM",179710,800,002,Load trailer/ oLPN,00100250003444717893,362879,,,,,,105,0405878183,0405878183,0013266097
"Oct 31, 2024 12:48:01 PM",179710,800,002,Load trailer/ oLPN,00100250003444718159,362879,,,,,,105,0405878183,0405878183,0013266097
"Oct 31, 2024 12:50:20 PM",173748,800,002,Load trailer/ oLPN,00100250003459880797,369594,,1D-195-999-10,,,,90,0405883821,0405883821,0013264180
"Oct 31, 2024 12:50:20 PM",173748,800,002,Load trailer/ oLPN,00100250003459880506,369594,,1D-195-999-10,,,,90,0405883821,0405883821,0013264180
"Oct 31, 2024 12:51:02 PM",173760,800,002,Load trailer/ oLPN,00100250003447478340,411982,,1D-228-999-10,,,,55,0405883750,0405883750,0013267299
"Oct 31, 2024 12:51:02 PM",173760,800,002,Load trailer/ oLPN,00100250003447478647,411982,,1D-228-999-10,,,,55,0405883750,0405883750,0013267299
"Oct 31, 2024 12:52:50 PM",173748,800,002,Load trailer/ oLPN,00100250003459880520,369594,,1D-195-999-10,,,,90,0405883821,0405883821,0013264180
"Oct 31, 2024 12:52:50 PM",173748,800,002,Load trailer/ oLPN,00100250003459881008,369594,,1D-195-999-10,,,,90,0405883821,0405883821,0013264180
"Oct 31, 2024 12:54:20 PM",173748,800,002,Load trailer/ oLPN,00100250003447478494,411982,,1D-202-999-10,,,,55,0405883882,0405883882,0013267299
"Oct 31, 2024 12:54:20 PM",173748,800,002,Load trailer/ oLPN,00100250003447472546,411982,,1D-202-999-10,,,,55,0405883882,0405883882,0013267299
"Oct 31, 2024 12:55:21 PM",167827,800,002,Load trailer/ oLPN,00100250003447892245,281587,,,,,,112,0405884064,0405884064,0013268154
"Oct 31, 2024 12:55:21 PM",167827,800,002,Load trailer/ oLPN,00100250010000871791,369590,,,,,,90,0405884064,0405884064,DEC2424SI3
"Oct 31, 2024 12:55:51 PM",175177,800,002,Load trailer/ oLPN,00100250003460392982,369588,,,,,,90,0405883750,0405883750,0013264390
"Oct 31, 2024 12:55:52 PM",175177,800,002,Load trailer/ oLPN,00100250003460394238,369588,,,,,,90,0405883750,0405883750,0013264390
"Oct 31, 2024 12:55:54 PM",179710,800,002,Load trailer/ oLPN,00100250003444716254,362879,,,,,,105,0405878183,0405878183,0013266097
"Oct 31, 2024 12:55:56 PM",167827,800,002,Load trailer/ oLPN,00100250003449881971,369591,,1D-214-999-10,,,,90,0405884064,0405884064,0013261969
"Oct 31, 2024 12:57:52 PM",180183,800,002,Load trailer/ oLPN,00100250003447478081,369596,,,,,,90,0405883737,0405883737,0013264193
"Oct 31, 2024 12:57:52 PM",180183,800,002,Load trailer/ oLPN,00100250003449785873,411979,,,,,,55,0405883737,0405883737,0013270344
"Oct 31, 2024 12:58:25 PM",175177,800,002,Load trailer/ oLPN,00100250010000871852,369590,,,,,,90,0405883750,0405883750,DEC2424SI3
"Oct 31, 2024 12:58:25 PM",175177,800,002,Load trailer/ oLPN,00100250010000871869,369590,,,,,,90,0405883750,0405883750,DEC2424SI3
"Oct 31, 2024 1:01:26 PM",173760,800,002,Load trailer/ oLPN,00100250003460417999,369592,,,,,,90,0405882616,0405882616,0013266167
"Oct 31, 2024 1:01:26 PM",173760,800,002,Load trailer/ oLPN,00100250010000871777,369590,,,,,,90,0405882616,0405882616,DEC2424SI3
"Oct 31, 2024 1:02:38 PM",179710,800,002,Load trailer/ oLPN,00100250003436379191,373178,,,,,,90,0405878183,0405878183,0013262464
"Oct 31, 2024 1:02:38 PM",179710,800,002,Load trailer/ oLPN,00100250003436379580,373178,,,,,,90,0405878183,0405878183,0013262464
"Oct 31, 2024 1:03:17 PM",167827,800,002,Load trailer/ oLPN,00100250003460419054,369592,,,,,,90,0405884064,0405884064,0013266167
"Oct 31, 2024 1:03:17 PM",167827,800,002,Load trailer/ oLPN,00100250003460419146,369592,,,,,,90,0405884064,0405884064,0013266167
"Oct 31, 2024 1:04:16 PM",175177,800,002,Load trailer/ oLPN,00100250010000873047,369590,,,,,,90,0405883750,0405883750,DEC2424SI3
"Oct 31, 2024 1:04:16 PM",175177,800,002,Load trailer/ oLPN,00100250010000873061,369590,,,,,,90,0405883750,0405883750,DEC2424SI3
"Oct 31, 2024 1:05:03 PM",173748,800,002,Load trailer/ oLPN,00100250003447472584,411982,,1D-202-999-10,,,,55,0405883882,0405883882,0013267299
"Oct 31, 2024 1:05:03 PM",173748,800,002,Load trailer/ oLPN,00100250003447472591,411982,,1D-202-999-10,,,,55,0405883882,0405883882,0013267299
"Oct 31, 2024 1:06:28 PM",173760,800,002,Load trailer/ oLPN,00100250003447478265,369596,,,,,,90,0405882616,0405882616,0013264193
"Oct 31, 2024 1:06:28 PM",173760,800,002,Load trailer/ oLPN,00100250003459877063,369595,,,,,,90,0405882616,0405882616,0013267039
"Oct 31, 2024 1:07:20 PM",173748,800,002,Load trailer/ oLPN,00100250003459880940,369594,,1D-196-999-10,,,,90,0405881470,0405881470,0013264180
"Oct 31, 2024 1:07:21 PM",173748,800,002,Load trailer/ oLPN,00100250003459881169,369594,,1D-196-999-10,,,,90,0405881470,0405881470,0013264180
"Oct 31, 2024 1:07:21 PM",167827,800,002,Load trailer/ oLPN,00100250003460418439,369592,,,,,,90,0405884064,0405884064,0013266167
"Oct 31, 2024 1:07:21 PM",167827,800,002,Load trailer/ oLPN,00100250003460418538,369592,,,,,,90,0405884064,0405884064,0013266167
"Oct 31, 2024 1:08:51 PM",173748,800,002,Load trailer/ oLPN,00100250003459876370,369594,,1D-211-999-10,,,,90,0405885725,0405885725,0013264180
"Oct 31, 2024 1:08:51 PM",173748,800,002,Load trailer/ oLPN,00100250003449738510,281583,,1D-211-999-10,,,,112,0405885725,0405885725,0013268193
"Oct 31, 2024 1:09:42 PM",175177,800,002,Load trailer/ oLPN,00100250003447122823,389802,,,,,,90,0405883750,0405883750,0013257214
"Oct 31, 2024 1:09:42 PM",175177,800,002,Load trailer/ oLPN,00100250003460418118,369592,,,,,,90,0405883750,0405883750,0013266167
"Oct 31, 2024 1:09:43 PM",173760,800,002,Load trailer/ oLPN,00100250003460367034,369595,,,,,,90,0405882616,0405882616,0013266073
"Oct 31, 2024 1:09:43 PM",173760,800,002,Load trailer/ oLPN,00100250003460367096,369595,,,,,,90,0405882616,0405882616,0013266073
"Oct 31, 2024 1:13:00 PM",179911,800,002,Load trailer/ oLPN,00100250003460571134,369584,,,,,,90,0201429142,0201429142,0013269832
"Oct 31, 2024 1:13:00 PM",179911,800,002,Load trailer/ oLPN,00100250003460571196,369584,,,,,,90,0201429142,0201429142,0013269832
"Oct 31, 2024 1:14:58 PM",167827,800,002,Load trailer/ oLPN,00100250003449654193,281589,,,,,,112,0405884064,0405884064,0013269049
"Oct 31, 2024 1:14:58 PM",167827,800,002,Load trailer/ oLPN,00100250003460345704,369582,,,,,,90,0405884064,0405884064,0013269798
"Oct 31, 2024 1:17:49 PM",173760,800,002,Load trailer/ oLPN,00100250003447998961,369597,,,,,,90,0405882616,0405882616,0013264202
"Oct 31, 2024 1:17:49 PM",173760,800,002,Load trailer/ oLPN,00100250003449654018,369584,,,,,,90,0405882616,0405882616,0013264389
"Oct 31, 2024 1:21:25 PM",167827,800,002,Load trailer/ oLPN,00100250003447489469,369596,,,,,,90,0405884064,0405884064,0013264193
"Oct 31, 2024 1:21:25 PM",167827,800,002,Load trailer/ oLPN,00100250003449653882,369584,,,,,,90,0405884064,0405884064,0013264389
"Oct 31, 2024 1:25:11 PM",167827,800,002,Load trailer/ oLPN,00100250003449815433,369577,,,,,,90,0405884064,0405884064,0013264361
"Oct 31, 2024 1:25:11 PM",167827,800,002,Load trailer/ oLPN,00100250003449815471,369577,,,,,,90,0405884064,0405884064,0013264361
"Oct 31, 2024 1:25:23 PM",180183,800,002,Load trailer/ oLPN,00100250003459961250,702300,,,,,,64,0405883737,0405883737,0013268259
"Oct 31, 2024 1:25:23 PM",180183,800,002,Load trailer/ oLPN,00100250003460345711,369582,,,,,,90,0405883737,0405883737,0013269798
"Oct 31, 2024 1:26:49 PM",173760,800,002,Load trailer/ oLPN,00100250003445484336,369580,,,,,,90,0405882616,0405882616,0013257736
"Oct 31, 2024 1:26:49 PM",173760,800,002,Load trailer/ oLPN,00100250003460393811,702300,,,,,,64,0405882616,0405882616,0013268260
"Oct 31, 2024 1:26:53 PM",180175,800,002,Load trailer/ oLPN,00100250003460392432,369588,,,,,,90,0405883882,0405883882,0013264390
"Oct 31, 2024 1:26:53 PM",180175,800,002,Load trailer/ oLPN,00100250010001308715,369591,,,,,,90,0405883882,0405883882,DEC2524SI3
"Oct 31, 2024 1:26:53 PM",180183,800,002,Load trailer/ oLPN,00100250003460483765,411980,2S-STG-208-10,1D-208-999-10,,,,55,0405883737,0405883737,0013270348
"Oct 31, 2024 1:26:57 PM",180183,800,002,Load trailer/ oLPN,00100250003460483734,411980,,1D-208-999-10,,,,55,0405883737,0405883737,0013270348
"Oct 31, 2024 1:27:48 PM",180183,800,002,Load trailer/ oLPN,00100250003447474328,369596,2S-STG-208-10,1D-208-999-10,,,,90,0405883737,0405883737,0013264193
"Oct 31, 2024 1:27:52 PM",180183,800,002,Load trailer/ oLPN,00100250003459881312,369594,2S-STG-208-10,1D-208-999-10,,,,90,0405883737,0405883737,0013264180
"Oct 31, 2024 1:28:39 PM",173760,800,002,Load trailer/ oLPN,00100250010001016238,369595,,,,,,90,0405882616,0405882616,0013267039
"Oct 31, 2024 1:29:14 PM",173014,800,002,Load trailer/ oLPN,00100250003449655206,281589,,,,,,112,0405881195,0405881195,0013269049
"Oct 31, 2024 1:29:14 PM",173014,800,002,Load trailer/ oLPN,00100250010001093970,412537,,,,,,100,0405881195,0405881195,DEC1624G
"Oct 31, 2024 1:29:51 PM",173014,800,002,Load trailer/ oLPN,00100250003459993299,376677,,1D-223-999-10,,,,90,0405881195,0405881195,0013268473
"Oct 31, 2024 1:29:53 PM",173014,800,002,Load trailer/ oLPN,00100250003447474908,369596,,1D-223-999-10,,,,90,0405881195,0405881195,0013264193
"Oct 31, 2024 1:30:08 PM",173014,800,002,Load trailer/ oLPN,00100250003459877926,369594,,1D-223-999-10,,,,90,0405881195,0405881195,0013264180
"Oct 31, 2024 1:32:18 PM",180175,800,002,Load trailer/ oLPN,00100250010001308937,369590,,,,,,90,0405883882,0405883882,JAN0425SI3
"Oct 31, 2024 1:32:18 PM",180175,800,002,Load trailer/ oLPN,00100250010001308944,369590,,,,,,90,0405883882,0405883882,JAN0425SI3
"Oct 31, 2024 1:36:41 PM",167827,800,002,Load trailer/ oLPN,00100250003447122687,389802,,,,,,90,0405884064,0405884064,0013257214
"Oct 31, 2024 1:36:41 PM",167827,800,002,Load trailer/ oLPN,00100250003460395044,702300,,,,,,64,0405884064,0405884064,0013268260
"Oct 31, 2024 1:38:04 PM",173748,800,002,Load trailer/ oLPN,00100250003447479224,411982,,1D-196-999-10,,,,55,0405881470,0405881470,0013267299
"Oct 31, 2024 1:38:04 PM",173748,800,002,Load trailer/ oLPN,00100250003447472683,411982,,1D-196-999-10,,,,55,0405881470,0405881470,0013267299
"Oct 31, 2024 1:38:31 PM",173014,800,002,Load trailer/ oLPN,00100250003445939782,369580,,,,,,90,0405881195,0405881195,0013257736
"Oct 31, 2024 1:38:31 PM",173014,800,002,Load trailer/ oLPN,00100250003447477831,369596,,,,,,90,0405881195,0405881195,0013264193
"Oct 31, 2024 1:39:04 PM",173748,800,002,Load trailer/ oLPN,00100250003459992872,376677,,1D-208-999-10,,,,90,0405883737,0405883737,0013268473
"Oct 31, 2024 1:39:12 PM",180175,800,002,Load trailer/ oLPN,00100250003459662027,411871,,,,,,90,0405883882,0405883882,0013269846
